"Quadrant","RecordID","SightDate","Year","Month","Time","Location","FishArea","Species","Comments","Channel","Source","Harrassment","OCstranding","SJCstranding","FieldIvest","Hydrophone","StrandReport","Alive.Dead","Count","Reliable_Source","Record_Type","Season","Group_size","Arc_Lat","Arc_Long","lat_all","long_all","mean_long","mean_lat"
155,86436,"9/11/13",2013,9,"14:00",2890,NA,"Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",NA,NA,48.798,-123.358,-123.358,48.798
156,78190,"5/3/92",1992,5,"19:00",5438,"18C","Harbor porpoise","feeding","Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",12,"Public","Sighting","Spring","10-25",48.797,-123.551,48.797,-123.551,-123.551,48.797
160,78233,"9/16/90",1990,9,"14:33",7027,"18C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.714,-123.426,48.714,-123.426,-123.426,48.714
161,78558,"7/8/89",1989,7,"20:15",5707,"18C","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.742,-123.378,48.742,-123.378,-123.378,48.742
162,73956,"6/16/90",1990,6,"12:00",3745,"18C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",48.744,-123.3,48.744,-123.3,-123.3,48.744
162,73949,"9/4/84",1984,9,"11:41",3745,"18C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.744,-123.3,48.744,-123.3,-123.3,48.744
162,13123,"7/28/07",2007,7,"12:15",462,"18C","Harbor Porpoise",NA,"Other","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",7,"Trained_Observer","Sighting","Summer","5-10",48.744,-123.3,48.744,-123.3,-123.3,48.744
162,73957,"9/5/90",1990,9,"11:30",3745,"18C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.744,-123.3,48.744,-123.3,-123.3,48.744
162,73963,"9/4/84",1984,9,"11:41",3751,"18C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.744,-123.3,48.744,-123.3,-123.3,48.744
162,73951,"8/22/90",1990,8,"16:00",3745,"18C","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",48.744,-123.3,48.744,-123.3,-123.3,48.744
163,80716,"8/12/91",1991,8,"18:20",6395,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,80665,"6/30/89",1989,6,"15:00",6395,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,80593,"7/25/85",1985,7,"14:30",6395,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Trained_Observer","Sighting","Summer","1-5",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,83254,"5/13/12",2012,5,"14:40",6395,"7","Harbor Porpoise",NA,"Other","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",20,"Public","Sighting","Spring","10-25",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,12999,"10/11/07",2007,10,"14:50",6395,"7","Harbor Porpoise",NA,"Other","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Trained_Observer","Sighting","Fall","1-5",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,39754,"5/14/10",2010,5,"13:00",6155,"18C","Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",10,"Public","Sighting","Spring","10-25",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,80514,"8/3/78",1978,8,"7:45",6395,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,83300,"4/29/12",2012,4,"13:45",6395,"7","Harbor Porpoise",NA,"Other","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Spring","5-10",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,80495,"8/31/76",1976,8,"16:50",6395,"7","Harbor porpoise",NA,"HDB","Researchers",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,80579,"7/31/84",1984,7,"19:55",6395,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,80502,"9/5/77",1977,9,NA,6395,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Fall","5-10",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,79959,"7/7/90",1990,7,"10:30",6155,"18C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",48.709,-123.259,48.709,-123.259,-123.259,48.709
163,79952,"6/25/89",1989,6,"15:50",6155,"18C","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.709,-123.259,48.709,-123.259,-123.259,48.709
164,34662,"9/25/09",2009,9,"14:00",5229,"18C","Harbor Porpoise","CAN research vessel picked up dead Pp calf","other","MysticSea",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Dead",NA,"Public","Stranding","Fall",NA,NA,NA,48.7121,-123.2208,-123.2208,48.7121
164,86442,"7/13/13",2013,7,"12:15",639,NA,"Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",10,"Public","Sighting","Summer","10-25",NA,NA,48.7121,-123.2208,-123.2208,48.7121
164,70025,"8/29/85",1985,8,"7:30",2920,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",NA,NA,48.7121,-123.2208,-123.2208,48.7121
164,86445,"8/15/13",2013,8,"14:30",639,NA,"Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.7121,-123.2208,-123.2208,48.7121
165,83278,"5/6/12",2012,5,"15:30",7320,"7","Harbor Porpoise",NA,"Other","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",10,"Public","Sighting","Spring","10-25",48.692,-123.136,48.692,-123.136,-123.136,48.692
166,73667,"9/2/88",1988,9,"14:50",7230,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,73666,"9/1/88",1988,9,"16:00",7230,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,73665,"8/28/88",1988,8,"14:00",7230,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,65766,"9/1/85",1985,9,"12:00",1267,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Trained_Observer","Sighting","Fall","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,39669,"7/23/10",2010,7,"16:50",7230,"7","Harbor Porpoise","feeding","Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",10,"Public","Sighting","Summer","10-25",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,73664,"7/23/88",1988,7,"15:30",7230,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,73670,"11/5/89",1989,11,"14:30",7230,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",25,"Public","Sighting","Fall","25-50",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78161,"4/23/78",1978,4,"18:10",5414,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Spring","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75344,"6/28/91",1991,6,NA,4358,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,81110,"10/20/84",1984,10,"12:45",7234,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,73662,"7/10/85",1985,7,"17:15",7230,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,73663,"7/17/88",1988,7,"13:00",7230,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Trained_Observer","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78160,"4/25/76",1976,4,"12:07",5414,"7","Harbor porpoise",NA,"HDB","Researchers",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",20,"Public","Sighting","Spring","10-25",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78170,"8/7/89",1989,8,"15:30",5414,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,73668,"8/8/89",1989,8,"15:40",7230,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75346,"6/30/91",1991,6,"15:30",4358,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78173,"7/27/91",1991,7,"12:37",5414,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75345,"6/30/91",1991,6,"9:10",4358,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,39544,"10/3/10",2010,10,"14:00",7230,"7","Harbor Porpoise","foraging","Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",6,"Public","Sighting","Fall","5-10",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78171,"8/22/89",1989,8,"16:10",5414,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Trained_Observer","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75348,"7/23/91",1991,7,NA,4358,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75339,"6/9/91",1991,6,"11:15",4358,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Trained_Observer","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78163,"7/28/83",1983,7,"16:20",5414,"7","Harbor porpoise","2 calves","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75347,"7/19/91",1991,7,NA,4358,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75332,"10/16/81",1981,10,"15:30",4358,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,73660,"8/6/82",1982,8,"11:00",7230,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78174,"7/27/91",1991,7,"12:41",5414,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78168,"8/21/87",1987,8,"13:00",5414,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,13099,"8/10/07",2007,8,"11:30",5414,"7","Harbor Porpoise",NA,"Other","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",30,"Trained_Observer","Sighting","Summer","25-50",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75343,"6/27/91",1991,6,NA,4358,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78169,"7/17/88",1988,7,"12:30",5414,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75340,"6/13/91",1991,6,"8:15",4358,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Trained_Observer","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75331,"10/3/81",1981,10,NA,4358,"7","harbor porpoise","1 calf","Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Fall","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,78175,"8/7/91",1991,8,"14:45",5414,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.693,-123.082,48.693,-123.082,-123.082,48.693
166,75341,"6/23/91",1991,6,"14:30",4358,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",48.693,-123.082,48.693,-123.082,-123.082,48.693
167,68338,"5/28/91",1991,5,"17:00",2102,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Trained_Observer","Sighting","Spring","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,48831,"8/13/12",2012,8,"13:30",2426,"7","Harbor Porpoise","Dead floater - picked up by Deer Harbor Charters and put in freezer at SeaDoc.","Hotline","Public",FALSE,FALSE,TRUE,TRUE,FALSE,"2012-SJ040","Dead",1,"Public","Stranding","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81243,"7/28/85",1985,7,"16:55",6829,"7","harbor porpoise",NA,"HDB","WW-Misty",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Summer",NA,NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81246,"8/30/87",1987,8,"16:15",6829,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81240,"7/25/80",1980,7,"16:12",6829,"7","harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68341,"6/19/91",1991,6,"10:04",2102,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68337,"5/28/91",1991,5,"14:15",2102,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",9,"Trained_Observer","Sighting","Spring","5-10",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,31978,"4/29/06",2006,4,NA,2102,"7","Harbor Porpoise",NA,"other","WP logbook",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Spring",NA,NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,39774,"5/8/10",2010,5,"13:50",2102,"7","Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Spring","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68339,"5/30/91",1991,5,"14:30",2102,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Trained_Observer","Sighting","Spring","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81250,"7/17/89",1989,7,"13:00",6829,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,7815,"2/21/05",2005,2,NA,2102,"7","Harbor Porpoise","several porpoise","Orca Network","TWM",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Winter",NA,NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,34137,"8/5/09",2009,8,"16:30",2102,"7","Harbor Porpoise",NA,"other","WesternExp",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Summer",NA,NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68349,"8/26/91",1991,8,"13:22",2102,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,44298,"5/24/11",2011,5,"15:20",2426,"7","Harbor Porpoise",NA,"Other","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Spring","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,39817,"4/23/10",2010,4,NA,2102,"7","Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Spring","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81261,"8/26/91",1991,8,"13:40",6829,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,39580,"9/15/10",2010,9,"14:30",2102,"7","Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",20,"Public","Sighting","Fall","10-25",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,7814,"2/20/05",2005,2,NA,2102,"7","Harbor Porpoise","several porpoise","Orca Network","TWM",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Winter",NA,NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,39546,"10/2/10",2010,10,"15:20",2426,"7","Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",6,"Public","Sighting","Fall","5-10",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68336,"3/31/91",1991,3,"16:30",2102,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",6,"Public","Sighting","Spring","5-10",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68347,"8/13/91",1991,8,"19:27",2102,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,33919,"7/16/09",2009,7,"16:45",2102,"7","Harbor Porpoise",NA,"other","WesternPri",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Summer",NA,NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68311,"8/6/84",1984,8,"16:25",2102,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68316,"9/1/85",1985,9,"13:00",2102,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Trained_Observer","Sighting","Fall","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81260,"8/20/91",1991,8,"18:00",6829,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68760,"7/20/89",1989,7,"13:30",2426,"7","Harbor porpoise","Porpoising in wake of boat - hybrids?","HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",6,"Public","Sighting","Summer","5-10",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81258,"8/3/91",1991,8,"11:39",6829,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",6,"Public","Sighting","Summer","5-10",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81259,"8/13/91",1991,8,"19:00",6829,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",14,"Public","Sighting","Summer","10-25",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68346,"8/10/91",1991,8,"11:43",2102,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68342,"7/4/91",1991,7,"12:45",2102,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,44958,"9/5/11",2011,9,"14:50",6829,"7","Harbor Porpoise",NA,"Other","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Fall","5-10",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,39806,"4/27/10",2010,4,"14:50",2426,"7","Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",36,"Public","Sighting","Spring","25-50",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,39801,"4/28/10",2010,4,"15:15",2426,"7","Harbor Porpoise",NA,"Other","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Spring","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68330,"9/10/89",1989,9,"15:50",2102,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81251,"8/7/89",1989,8,"15:45",6829,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Trained_Observer","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68350,"8/26/91",1991,8,"13:28",2102,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68321,"9/17/88",1988,9,"16:50",2102,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68334,"7/27/90",1990,7,"14:00",2102,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,17726,"7/16/09",2009,7,NA,2426,"7","Harbor Porpoise",NA,"Orca Network","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",12,"Trained_Observer","Sighting","Summer","10-25",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68318,"6/12/86",1986,6,NA,2102,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,81257,"7/16/91",1991,7,"11:10",6829,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
167,68327,"8/12/89",1989,8,"15:30",2102,"7","Harbor porpoise",NA,"HDB","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.62417,-123.07611,-123.07611,48.62417
